"No.","Time","Source","Destination","Protocol","Length","Info"
"5397","209.075148","142.251.221.170","192.168.0.185","UDP","67","443  >  57261 Len=25"
"5398","209.281092","192.168.0.185","142.251.221.170","UDP","71","57261  >  443 Len=29"
"5399","209.295304","142.251.221.170","192.168.0.185","UDP","67","443  >  57261 Len=25"
"5400","209.328995","192.168.0.185","142.251.221.110","UDP","71","62001  >  443 Len=29"
"5401","209.374733","192.168.0.185","142.251.221.110","UDP","71","62001  >  443 Len=29"
"5402","209.385062","142.251.221.110","192.168.0.185","UDP","68","443  >  62001 Len=26"
"5403","209.386604","142.251.221.110","192.168.0.185","UDP","69","443  >  62001 Len=27"
"5404","209.499665","192.168.0.185","142.251.221.170","UDP","71","57261  >  443 Len=29"
"5405","209.512634","142.251.221.170","192.168.0.185","UDP","67","443  >  57261 Len=25"
"5406","209.717820","192.168.0.185","142.251.221.170","UDP","71","57261  >  443 Len=29"
"5407","209.731057","142.251.221.170","192.168.0.185","UDP","67","443  >  57261 Len=25"
"5408","209.961469","142.251.221.110","192.168.0.185","UDP","80","443  >  62001 Len=38"
"5409","209.962908","192.168.0.185","142.251.221.110","UDP","75","62001  >  443 Len=33"
"5411","210.135711","192.168.0.185","142.251.221.170","UDP","71","57261  >  443 Len=29"
"5412","210.149389","142.251.221.170","192.168.0.185","UDP","67","443  >  57261 Len=25"
"5413","210.166356","192.168.0.185","142.251.221.110","UDP","71","62001  >  443 Len=29"
"5414","210.171539","142.251.221.110","192.168.0.185","UDP","68","443  >  62001 Len=26"
"5415","210.384809","192.168.0.185","142.251.221.110","UDP","71","62001  >  443 Len=29"
"5416","210.397756","142.251.221.110","192.168.0.185","UDP","68","443  >  62001 Len=26"
"5417","210.603967","192.168.0.185","142.251.221.110","UDP","71","62001  >  443 Len=29"
"5418","210.616748","142.251.221.110","192.168.0.185","UDP","68","443  >  62001 Len=26"
"5420","210.819145","192.168.0.185","142.251.221.110","UDP","71","62001  >  443 Len=29"
"5421","210.831628","142.251.221.110","192.168.0.185","UDP","68","443  >  62001 Len=26"
"5422","210.958002","192.168.0.185","142.251.221.170","UDP","71","57261  >  443 Len=29"
"5423","210.974656","142.251.221.170","192.168.0.185","UDP","67","443  >  57261 Len=25"
"5424","211.037626","192.168.0.185","142.251.221.110","UDP","71","62001  >  443 Len=29"
"5425","211.049796","142.251.221.110","192.168.0.185","UDP","68","443  >  62001 Len=26"
"5426","211.254697","192.168.0.185","142.251.221.110","UDP","71","62001  >  443 Len=29"
"5427","211.267591","142.251.221.110","192.168.0.185","UDP","68","443  >  62001 Len=26"
"5428","211.435832","192.168.0.185","192.168.0.215","TCP","164","53355  >  8009 [PSH, ACK] Seq=4621 Ack=4621 Win=510 Len=110"
"5429","211.447083","192.168.0.215","192.168.0.185","TCP","164","8009  >  53355 [PSH, ACK] Seq=4621 Ack=4731 Win=1253 Len=110"
"5430","211.487851","192.168.0.185","192.168.0.215","TCP","54","53355  >  8009 [ACK] Seq=4731 Ack=4731 Win=509 Len=0"
"5431","211.669740","192.168.0.185","142.251.221.110","UDP","71","62001  >  443 Len=29"
"5432","211.673862","192.168.0.185","148.113.9.58","TCP","55","[TCP Keep-Alive] 53260  >  443 [ACK] Seq=1 Ack=1 Win=514 Len=1"
"5433","211.682216","142.251.221.110","192.168.0.185","UDP","68","443  >  62001 Len=26"
"5434","211.703061","148.113.9.58","192.168.0.185","TCP","66","[TCP Keep-Alive ACK] 443  >  53260 [ACK] Seq=1 Ack=2 Win=501 Len=0 SLE=1 SRE=2"
"5435","212.482747","192.168.0.185","142.251.221.110","UDP","71","62001  >  443 Len=29"
"5436","212.495319","142.251.221.110","192.168.0.185","UDP","68","443  >  62001 Len=26"
"5437","212.577591","192.168.0.185","142.251.221.170","UDP","71","57261  >  443 Len=29"
"5438","212.595611","142.251.221.170","192.168.0.185","UDP","67","443  >  57261 Len=25"
"5440","213.139553","192.168.0.185","142.250.183.142","UDP","71","56172  >  443 Len=29"
"5441","213.154510","142.250.183.142","192.168.0.185","UDP","68","443  >  56172 Len=26"
"5442","213.340580","142.251.223.10","192.168.0.185","UDP","119","443  >  55190 Len=77"
"5443","213.342131","192.168.0.185","142.251.223.10","UDP","75","55190  >  443 Len=33"
"5444","213.545073","192.168.0.185","142.251.223.10","UDP","71","55190  >  443 Len=29"
"5445","213.557832","142.251.223.10","192.168.0.185","UDP","67","443  >  55190 Len=25"
"5446","213.763033","192.168.0.185","142.251.223.10","UDP","71","55190  >  443 Len=29"
"5447","213.776403","142.251.223.10","192.168.0.185","UDP","67","443  >  55190 Len=25"
"5448","213.979193","192.168.0.185","142.251.223.10","UDP","71","55190  >  443 Len=29"
"5449","213.992144","142.251.223.10","192.168.0.185","UDP","67","443  >  55190 Len=25"
"5450","214.105512","192.168.0.185","142.251.221.110","UDP","71","62001  >  443 Len=29"
"5451","214.118715","142.251.221.110","192.168.0.185","UDP","68","443  >  62001 Len=26"
"5452","214.197908","192.168.0.185","142.251.223.10","UDP","71","55190  >  443 Len=29"
"5453","214.210843","142.251.223.10","192.168.0.185","UDP","67","443  >  55190 Len=25"
"5454","214.417822","192.168.0.185","142.251.223.10","UDP","71","55190  >  443 Len=29"
"5455","214.431440","142.251.223.10","192.168.0.185","UDP","67","443  >  55190 Len=25"
"5456","214.470344","192.168.0.185","142.250.183.142","UDP","627","56172  >  443 Len=585"
"5457","214.496241","142.250.183.142","192.168.0.185","UDP","75","443  >  56172 Len=33"
"5458","214.512047","192.168.0.185","142.250.183.142","UDP","75","56172  >  443 Len=33"
"5459","214.627241","192.168.0.185","142.250.195.163","QUIC","145","Protected Payload (KP0), DCID=e94cd5efd18f425e"
"5460","214.636998","192.168.0.185","142.251.223.10","UDP","71","55190  >  443 Len=29"
"5461","214.638352","142.250.195.163","192.168.0.185","QUIC","73","Protected Payload (KP0)"
"5462","214.640787","142.251.223.10","192.168.0.185","UDP","67","443  >  55190 Len=25"
"5463","214.668017","192.168.0.185","142.250.195.163","QUIC","74","Protected Payload (KP0), DCID=e94cd5efd18f425e"
"5464","214.672767","142.250.195.163","192.168.0.185","QUIC","157","Protected Payload (KP0)"
"5465","214.672767","142.250.195.163","192.168.0.185","QUIC","64","Protected Payload (KP0)"
"5466","214.673206","192.168.0.185","142.250.195.163","QUIC","77","Protected Payload (KP0), DCID=e94cd5efd18f425e"
"5467","214.676519","192.168.0.185","192.168.0.1","DNS","80","Standard query 0x9476 A beacons.gcp.gvt2.com"
"5468","214.677413","192.168.0.185","192.168.0.1","DNS","80","Standard query 0xd313 HTTPS beacons.gcp.gvt2.com"
"5469","214.679951","192.168.0.185","142.251.222.174","QUIC","1292","Initial, DCID=b04ea4575d538eb0, PKN: 1, CRYPTO, PING, CRYPTO, PING, PING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO"
"5470","214.680069","192.168.0.185","142.251.222.174","QUIC","1292","Initial, DCID=b04ea4575d538eb0, PKN: 2, CRYPTO, CRYPTO, CRYPTO, PING, PING, CRYPTO, CRYPTO, CRYPTO, PING, CRYPTO"
"5471","214.680410","192.168.0.185","142.251.222.174","QUIC","124","0-RTT, DCID=b04ea4575d538eb0"
"5472","214.682513","192.168.0.1","192.168.0.185","DNS","126","Standard query response 0x9476 A beacons.gcp.gvt2.com CNAME beacons-handoff.gcp.gvt2.com A 142.250.205.35"
"5473","214.683579","192.168.0.1","192.168.0.185","DNS","167","Standard query response 0xd313 HTTPS beacons.gcp.gvt2.com CNAME beacons-handoff.gcp.gvt2.com SOA ns1.google.com"
"5474","214.684490","142.251.222.174","192.168.0.185","QUIC","82","Initial, SCID=f04ea4575d538eb0, PKN: 1, ACK"
"5475","214.684490","142.251.222.174","192.168.0.185","QUIC","1292","Initial, SCID=f04ea4575d538eb0, PKN: 2, ACK, PADDING"
"5476","214.686803","192.168.0.185","142.250.205.35","QUIC","1292","Initial, DCID=a25e100088ecd28b, PKN: 1, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, PING, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, PING"
"5477","214.686953","192.168.0.185","142.250.205.35","QUIC","1292","Initial, DCID=a25e100088ecd28b, PKN: 2, CRYPTO, PING, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO"
"5478","214.687501","192.168.0.185","142.250.205.35","QUIC","118","0-RTT, DCID=a25e100088ecd28b"
"5479","214.691360","142.250.205.35","192.168.0.185","QUIC","82","Initial, SCID=e25e100088ecd28b, PKN: 1, ACK"
"5480","214.691360","142.250.205.35","192.168.0.185","QUIC","1292","Initial, SCID=e25e100088ecd28b, PKN: 2, ACK, PADDING"
"5481","214.691862","192.168.0.185","142.251.222.174","QUIC","1292","Initial, DCID=f04ea4575d538eb0, PKN: 5, PADDING, PING, PADDING"
"5482","214.695274","142.251.222.174","192.168.0.185","QUIC","1292","Initial, SCID=f04ea4575d538eb0, PKN: 3, ACK, PADDING"
"5483","214.699210","192.168.0.185","142.250.183.142","UDP","71","56172  >  443 Len=29"
"5484","214.699365","192.168.0.185","142.250.205.35","QUIC","1292","Initial, DCID=e25e100088ecd28b, PKN: 5, PADDING, PING, PADDING"
"5485","214.700989","142.250.195.163","192.168.0.185","QUIC","66","Protected Payload (KP0)"
"5486","214.702798","142.250.205.35","192.168.0.185","QUIC","1292","Initial, SCID=e25e100088ecd28b, PKN: 3, ACK, PADDING"
"5487","214.702798","142.250.183.142","192.168.0.185","UDP","68","443  >  56172 Len=26"
"5488","214.714434","192.168.0.185","142.251.222.174","QUIC","1292","Initial, DCID=f04ea4575d538eb0, PKN: 7, PADDING, PING, PADDING"
"5489","214.714699","192.168.0.185","142.250.205.35","QUIC","1292","Initial, DCID=e25e100088ecd28b, PKN: 7, PADDING, PING, PADDING"
"5490","214.730709","142.250.205.35","192.168.0.185","QUIC","1292","Initial, SCID=e25e100088ecd28b, PKN: 4, ACK, PADDING"
"5491","214.730709","142.251.222.174","192.168.0.185","QUIC","1292","Initial, SCID=f04ea4575d538eb0, PKN: 4, ACK, PADDING"
"5492","214.730925","142.251.222.174","192.168.0.185","QUIC","1292","Initial, SCID=f04ea4575d538eb0, PKN: 5, CRYPTO, PADDING"
"5493","214.730925","142.251.222.174","192.168.0.185","QUIC","343","Protected Payload (KP0)"
"5494","214.730925","142.251.222.174","192.168.0.185","QUIC","976","Protected Payload (KP0)"
"5495","214.730925","142.251.222.174","192.168.0.185","QUIC","67","Protected Payload (KP0)"
"5496","214.730925","142.250.205.35","192.168.0.185","QUIC","1292","Initial, SCID=e25e100088ecd28b, PKN: 5, CRYPTO, PADDING"
"5497","214.730925","142.250.205.35","192.168.0.185","QUIC","352","Protected Payload (KP0)"
"5498","214.730925","142.250.205.35","192.168.0.185","QUIC","982","Protected Payload (KP0)"
"5499","214.730925","142.250.205.35","192.168.0.185","QUIC","79","Protected Payload (KP0)"
"5500","214.730925","142.250.205.35","192.168.0.185","QUIC","66","Protected Payload (KP0)"
"5501","214.732357","192.168.0.185","142.251.222.174","QUIC","120","Handshake, DCID=f04ea4575d538eb0"
"5502","214.732689","192.168.0.185","142.251.222.174","QUIC","73","Protected Payload (KP0), DCID=f04ea4575d538eb0"
"5503","214.733615","192.168.0.185","142.250.205.35","QUIC","120","Handshake, DCID=e25e100088ecd28b"
"5504","214.733776","192.168.0.185","142.250.205.35","QUIC","73","Protected Payload (KP0), DCID=e25e100088ecd28b"
"5505","214.734212","192.168.0.185","142.251.222.174","QUIC","872","Protected Payload (KP0), DCID=f04ea4575d538eb0"
"5506","214.734515","192.168.0.185","142.250.205.35","QUIC","673","Protected Payload (KP0), DCID=e25e100088ecd28b"
"5507","214.743360","142.250.183.142","192.168.0.185","UDP","223","443  >  56172 Len=181"
"5508","214.743360","142.251.222.174","192.168.0.185","QUIC","162","Protected Payload (KP0)"
"5509","214.745687","192.168.0.185","142.250.183.142","UDP","82","56172  >  443 Len=40"
"5510","214.747345","142.250.205.35","192.168.0.185","QUIC","162","Protected Payload (KP0)"
"5511","214.747345","142.251.222.174","192.168.0.185","QUIC","71","Protected Payload (KP0)"
"5512","214.747345","142.250.205.35","192.168.0.185","QUIC","71","Protected Payload (KP0)"
"5513","214.747837","192.168.0.185","142.251.222.174","QUIC","74","Protected Payload (KP0), DCID=f04ea4575d538eb0"
"5514","214.748129","192.168.0.185","142.250.205.35","QUIC","74","Protected Payload (KP0), DCID=e25e100088ecd28b"
"5515","214.749757","142.250.183.142","192.168.0.185","UDP","68","443  >  56172 Len=26"
"5517","214.783944","142.250.205.35","192.168.0.185","QUIC","606","Protected Payload (KP0)"
"5518","214.783944","142.250.205.35","192.168.0.185","QUIC","63","Protected Payload (KP0)"
"5519","214.783944","142.251.222.174","192.168.0.185","QUIC","631","Protected Payload (KP0)"
"5520","214.784354","142.251.222.174","192.168.0.185","QUIC","63","Protected Payload (KP0)"
"5521","214.784553","192.168.0.185","142.251.222.174","QUIC","77","Protected Payload (KP0), DCID=f04ea4575d538eb0"
"5522","214.784885","192.168.0.185","142.250.205.35","QUIC","77","Protected Payload (KP0), DCID=e25e100088ecd28b"
"5523","214.837979","192.168.0.185","142.250.205.35","QUIC","72","Protected Payload (KP0), DCID=e25e100088ecd28b"
"5524","214.838803","192.168.0.185","142.251.222.174","QUIC","72","Protected Payload (KP0), DCID=f04ea4575d538eb0"
"5525","214.848166","142.251.222.174","192.168.0.185","QUIC","66","Protected Payload (KP0)"
"5526","214.848166","142.250.205.35","192.168.0.185","QUIC","66","Protected Payload (KP0)"
"5527","214.849682","142.250.205.35","192.168.0.185","QUIC","67","Protected Payload (KP0)"
"5528","214.849682","142.251.222.174","192.168.0.185","QUIC","67","Protected Payload (KP0)"
"5529","214.962407","192.168.0.185","142.250.183.142","UDP","71","56172  >  443 Len=29"
"5530","214.974889","142.250.183.142","192.168.0.185","UDP","68","443  >  56172 Len=26"
"5531","215.055234","192.168.0.185","142.251.223.10","UDP","71","55190  >  443 Len=29"
"5532","215.068110","142.251.223.10","192.168.0.185","UDP","67","443  >  55190 Len=25"
"5533","215.179749","192.168.0.185","142.250.183.142","UDP","71","56172  >  443 Len=29"
"5534","215.193148","142.250.183.142","192.168.0.185","UDP","68","443  >  56172 Len=26"
"5535","215.397673","192.168.0.185","142.250.183.142","UDP","71","56172  >  443 Len=29"
"5536","215.410739","142.250.183.142","192.168.0.185","UDP","68","443  >  56172 Len=26"
"5537","215.521497","192.168.0.185","3.233.158.25","TCP","54","53666  >  443 [RST, ACK] Seq=2043 Ack=4004 Win=0 Len=0"
"5538","215.616045","192.168.0.185","142.250.183.142","UDP","71","56172  >  443 Len=29"
"5539","215.628280","142.250.183.142","192.168.0.185","UDP","68","443  >  56172 Len=26"
"5540","215.802928","192.168.0.185","142.251.221.170","UDP","71","57261  >  443 Len=29"
"5541","215.818212","142.251.221.170","192.168.0.185","UDP","67","443  >  57261 Len=25"
"5542","215.833059","192.168.0.185","142.250.183.142","UDP","71","56172  >  443 Len=29"
"5543","215.837861","142.250.183.142","192.168.0.185","UDP","68","443  >  56172 Len=26"
"5544","215.878353","192.168.0.185","142.251.223.10","UDP","71","55190  >  443 Len=29"
"5545","215.890166","142.251.223.10","192.168.0.185","UDP","67","443  >  55190 Len=25"
"5546","216.050566","192.168.0.185","142.250.183.142","UDP","71","56172  >  443 Len=29"
"5547","216.063066","142.250.183.142","192.168.0.185","UDP","68","443  >  56172 Len=26"
"5548","216.448660","192.168.0.185","192.168.0.215","TCP","164","53355  >  8009 [PSH, ACK] Seq=4731 Ack=4731 Win=509 Len=110"
"5549","216.464693","192.168.0.215","192.168.0.185","TCP","164","8009  >  53355 [PSH, ACK] Seq=4731 Ack=4841 Win=1253 Len=110"
"5550","216.465350","192.168.0.185","142.250.183.142","UDP","71","56172  >  443 Len=29"
"5551","216.469050","142.250.183.142","192.168.0.185","UDP","68","443  >  56172 Len=26"
"5552","216.473803","142.250.183.142","192.168.0.185","UDP","79","443  >  56172 Len=37"
"5553","216.475083","142.250.183.142","192.168.0.185","UDP","277","443  >  56172 Len=235"
"5554","216.477161","192.168.0.185","142.250.183.142","UDP","75","56172  >  443 Len=33"
"5555","216.486826","192.168.0.185","142.250.183.142","UDP","315","56172  >  443 Len=273"
"5556","216.492113","142.250.183.142","192.168.0.185","UDP","75","443  >  56172 Len=33"
"5557","216.500470","192.168.0.185","142.250.183.142","UDP","75","56172  >  443 Len=33"
"5558","216.516063","192.168.0.185","192.168.0.215","TCP","54","53355  >  8009 [ACK] Seq=4841 Ack=4841 Win=509 Len=0"
"5559","216.702009","192.168.0.185","142.250.183.142","UDP","71","56172  >  443 Len=29"
"5560","216.705921","142.250.183.142","192.168.0.185","UDP","68","443  >  56172 Len=26"
"5561","216.748814","142.250.183.142","192.168.0.185","UDP","148","443  >  56172 Len=106"
"5562","216.750906","192.168.0.185","142.250.183.142","UDP","82","56172  >  443 Len=40"
"5563","216.754672","142.250.183.142","192.168.0.185","UDP","68","443  >  56172 Len=26"
"5564","216.965674","192.168.0.185","142.250.183.142","UDP","71","56172  >  443 Len=29"
"5565","216.977488","142.250.183.142","192.168.0.185","UDP","68","443  >  56172 Len=26"
"5566","217.184874","192.168.0.185","142.250.183.142","UDP","71","56172  >  443 Len=29"
"5567","217.197263","142.250.183.142","192.168.0.185","UDP","68","443  >  56172 Len=26"
"5568","217.323874","192.168.0.185","142.251.221.110","UDP","71","62001  >  443 Len=29"
"5569","217.336959","142.251.221.110","192.168.0.185","UDP","68","443  >  62001 Len=26"
"5570","217.402265","192.168.0.185","142.250.183.142","UDP","71","56172  >  443 Len=29"
"5571","217.417829","142.250.183.142","192.168.0.185","UDP","68","443  >  56172 Len=26"
"5572","217.494468","192.168.0.185","142.251.223.10","UDP","71","55190  >  443 Len=29"
"5573","217.509063","142.251.223.10","192.168.0.185","UDP","67","443  >  55190 Len=25"
"5574","217.618903","192.168.0.185","142.250.183.142","UDP","71","56172  >  443 Len=29"
"5575","217.633528","142.250.183.142","192.168.0.185","UDP","68","443  >  56172 Len=26"
"5576","217.836938","192.168.0.185","142.250.183.142","UDP","71","56172  >  443 Len=29"
"5577","217.852840","142.250.183.142","192.168.0.185","UDP","67","443  >  56172 Len=25"
"5578","218.054773","192.168.0.185","142.250.183.142","UDP","71","56172  >  443 Len=29"
"5579","218.068492","142.250.183.142","192.168.0.185","UDP","68","443  >  56172 Len=26"
"5580","218.477659","192.168.0.185","142.250.183.142","UDP","71","56172  >  443 Len=29"
"5581","218.490199","142.250.183.142","192.168.0.185","UDP","68","443  >  56172 Len=26"
"5582","219.290949","192.168.0.185","142.250.183.142","UDP","71","56172  >  443 Len=29"
"5583","219.303430","142.250.183.142","192.168.0.185","UDP","68","443  >  56172 Len=26"
"5584","220.719425","192.168.0.185","142.251.223.10","UDP","71","55190  >  443 Len=29"
"5585","220.732549","142.251.223.10","192.168.0.185","UDP","67","443  >  55190 Len=25"
"5588","220.907053","192.168.0.185","142.250.183.142","UDP","71","56172  >  443 Len=29"
"5589","220.919120","142.250.183.142","192.168.0.185","UDP","68","443  >  56172 Len=26"
"5590","221.468804","192.168.0.185","192.168.0.215","TCP","164","53355  >  8009 [PSH, ACK] Seq=4841 Ack=4841 Win=509 Len=110"
"5591","221.481103","192.168.0.215","192.168.0.185","TCP","164","8009  >  53355 [PSH, ACK] Seq=4841 Ack=4951 Win=1253 Len=110"
